order,container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
14058,MTEO6738485,NULK,GD,unload,2023,19,8D,18,9,2,8D,18,0,0,999,F,22,258,2023-04-12 16:48:36
14059,PMBZ1742445,YOSU,TS,change,2023,21,8C,15,7,3,8C,15,2,1,999,F,22,257,2023-04-12 16:49:35
14060,XAXT3489952,UXAF,TS,change,2023,19,7A,13,7,3,7A,13,2,4,999,F,45,251,2023-04-12 16:49:48
14061,DRFR3461463,SKBN,VU,load,2023,27,7C,29,0,0,7C,29,6,5,337,F,45,253,2023-04-12 16:49:55
14062,ESPE7252382,JKPF,TS,change,2023,20,8B,9,8,4,8B,9,4,2,999,F,45,256,2023-04-12 16:49:04
14063,BGSX6990741,YZCI,VU,load,2023,23,7B,15,0,0,7B,15,8,3,307,F,45,252,2023-04-12 16:50:51
14064,UGDE7926050,JNPN,GD,unload,2023,16,7D,32,9,2,7D,32,0,0,999,F,22,254,2023-04-12 16:50:30
14065,AKMF2927623,SKBN,VU,load,2023,27,8A,9,0,0,8A,9,8,3,351,F,45,255,2023-04-12 16:56:00
14066,KXOZ3840963,XRIQ,TS,change,2023,23,7C,25,8,5,7C,25,2,5,999,F,45,253,2023-04-12 16:53:12
14067,WPCQ5274046,JTRC,GD,unload,2023,19,7A,13,7,2,7A,13,0,0,999,F,45,251,2023-04-12 16:53:47
14068,GAGE4760500,YZCI,VU,load,2023,23,8B,9,0,0,8B,9,4,3,312,F,45,256,2023-04-12 16:51:30
14069,EKLQ6781214,YOSU,GD,unload,2023,21,8D,30,9,2,8D,30,0,0,999,F,22,258,2023-04-12 16:52:42
14070,XDBB2558055,ZPLO,TS,change,2023,25,8C,15,1,2,8C,15,2,2,999,F,22,257,2023-04-12 16:51:28
14071,CBJJ3133824,ODLQ,TS,change,2023,33,7B,7,6,4,7B,7,3,3,999,F,45,252,2023-04-12 16:54:33
14072,QJAR1934217,NULK,TS,change,2023,19,7C,25,8,4,7C,25,7,5,999,F,45,253,2023-04-12 16:53:39
14073,YDBB6982162,YOSU,GD,unload,2023,21,7D,32,5,3,7D,32,0,0,999,F,22,254,2023-04-12 16:54:56
14074,KCWG9063227,YOSU,TS,change,2023,21,8D,29,3,3,8D,29,8,1,999,F,22,258,2023-04-12 16:54:13
14075,KCWG9063227,YOSU,TS,change,2023,21,8D,29,8,1,8D,29,9,2,999,F,22,258,2023-04-12 16:52:17
14076,HIHL5159980,KMXV,GD,unload,2023,27,8B,9,8,3,8B,9,0,0,999,F,45,256,2023-04-12 16:54:36
14077,RZDQ0749359,XRIQ,TS,change,2023,23,7C,25,8,3,7C,25,6,3,999,F,45,253,2023-04-12 16:56:02
14078,GVJV7080119,ESQU,TS,change,2023,25,7A,9,6,5,7A,9,9,5,999,F,45,251,2023-04-12 16:56:34
14079,NVCV7704240,SSFG,GD,unload,2023,27,8A,25,1,4,8A,25,0,0,999,F,45,255,2023-04-12 16:58:50
14080,KDRU2399136,AIYA,GD,unload,2023,22,7B,7,6,3,7B,7,0,0,999,F,45,252,2023-04-12 16:56:30
14081,FXCQ1042345,AIYA,TS,change,2023,22,8D,29,3,2,8D,29,1,3,999,F,22,258,2023-04-12 16:56:19
14082,FXCQ1042345,AIYA,TS,change,2023,22,8D,29,1,3,8D,29,9,3,999,F,22,258,2023-04-12 16:56:26
14083,BEOA6439749,ESQU,TS,change,2023,25,7A,9,6,4,7A,9,3,3,999,F,45,251,2023-04-12 16:56:58
14084,CJPP9142385,ZKIE,GD,unload,2023,25,8C,15,7,2,8C,15,0,0,999,F,22,257,2023-04-12 16:59:56
14085,FCAM6903526,EEYN,TS,change,2023,26,7D,37,2,3,7D,37,6,3,999,F,20,254,2023-04-12 16:56:16
14086,UBFH4992660,NULK,GD,unload,2023,19,7C,25,8,2,7C,25,0,0,999,F,45,253,2023-04-12 16:58:25
14087,WMFS3334216,JKPF,GD,unload,2023,21,7A,9,6,3,7A,9,0,0,999,F,45,251,2023-04-12 16:57:40
14088,NZPD3879429,SKBN,VU,load,2023,27,8B,9,0,0,8B,9,4,4,350,F,45,256,2023-04-12 16:58:24
14089,DUAO4386695,AIYA,GD,unload,2023,22,8D,29,3,1,8D,29,0,0,999,F,22,258,2023-04-12 16:58:28
14090,FLKM6667183,YZCI,VU,load,2023,23,8A,27,0,0,8A,27,6,2,317,F,45,255,2023-04-12 17:00:24
14091,VHVZ9956191,MZPH,VU,load,2023,23,7B,7,0,0,7B,7,3,4,348,F,45,252,2023-04-12 17:02:17
14092,JUQO9294664,WCSI,GD,unload,2023,18,7D,37,2,2,7D,37,0,0,999,F,22,254,2023-04-12 17:01:48
14093,PGSX4924421,YZCI,VU,load,2023,23,8B,9,0,0,8B,9,8,3,312,F,45,256,2023-04-12 17:07:53
14094,NBMM7271051,PZNB,GD,unload,2023,24,8C,3,8,1,8C,3,0,0,999,F,22,257,2023-04-12 17:01:23
14095,DLRT8650666,SKBN,VU,load,2023,27,8A,27,0,0,8A,27,6,3,322,F,43,255,2023-04-12 17:01:10
14096,SFMI7555623,YZCI,VU,load,2023,23,7B,7,0,0,7B,7,3,5,311,F,45,252,2023-04-12 17:02:20
14097,HSIL2105003,SKBN,VU,load,2023,27,7C,19,0,0,7C,19,4,2,309,F,45,253,2023-04-12 17:01:01
14098,OFSO6656031,MZPH,VU,load,2023,23,7A,7,0,0,7A,7,6,2,328,F,45,251,2023-04-12 17:02:13
14099,QRAP3083651,SKBN,VU,load,2023,27,8B,9,0,0,8B,9,8,4,315,F,43,256,2023-04-12 17:02:56
14100,LPAZ8743479,TWYM,GD,unload,2023,19,7D,30,6,3,7D,30,0,0,999,F,22,254,2023-04-12 17:04:45
14101,LTDR3925618,RZSG,GD,unload,2023,33,8A,27,5,5,8A,27,0,0,999,F,45,255,2023-04-12 17:04:22
14102,FGOT4493711,YZCI,VU,load,2023,23,7B,11,0,0,7B,11,5,1,307,F,45,252,2023-04-12 17:04:20
14103,DPVI5799431,SKBN,VU,load,2023,27,7A,7,0,0,7A,7,6,3,327,F,45,251,2023-04-12 17:05:33
14104,ARPV5327700,SSFG,TS,change,2023,27,8C,12,9,3,8C,12,5,1,999,F,22,257,2023-04-12 17:03:23
14105,ZTPD4896797,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,6,2,351,F,45,253,2023-04-12 17:04:31
14106,ABQX7623332,NULK,TS,change,2023,19,7D,29,4,3,7D,29,2,1,999,F,22,254,2023-04-12 17:06:33
14107,WEOS9769733,YZCI,VU,load,2023,23,8B,9,0,0,8B,9,4,5,353,F,45,256,2023-04-12 17:07:08
14108,CMBY6132179,SSFG,TS,change,2023,27,8C,12,9,2,8C,12,5,2,999,F,22,257,2023-04-12 17:04:41
14109,IJAB3873969,SKBN,VU,load,2023,27,7B,7,0,0,7B,7,6,3,349,F,45,252,2023-04-12 17:08:35
14110,MBFL3847591,SKBN,VU,load,2023,27,7A,7,0,0,7A,7,5,3,366,F,43,251,2023-04-12 17:06:53
14111,IKOY0839630,SKBN,VU,load,2023,27,8A,27,0,0,8A,27,6,4,377,F,45,255,2023-04-12 17:08:18
14112,ATDE2216680,TWYM,TS,change,2023,19,7D,29,4,2,7D,29,2,2,999,F,22,254,2023-04-12 17:08:45
14113,BEKB7593151,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,6,3,337,F,45,253,2023-04-12 17:08:42
14114,XCGF0227425,UXAF,TS,change,2023,19,8D,30,3,3,8D,30,7,2,999,F,22,258,2023-04-12 17:10:03
14115,VQXE0041948,SKBN,VU,load,2023,27,8B,7,0,0,8B,7,2,4,308,F,43,256,2023-04-12 17:10:22
14116,PBUW9102568,XQHP,GD,unload,2023,25,8C,12,9,1,8C,12,0,0,999,F,22,257,2023-04-12 17:09:12
14117,WUMN2545371,AIYA,TS,change,2023,22,8D,30,3,2,8D,30,7,3,999,F,22,258,2023-04-12 17:11:26
14118,KSLR6885669,YZCI,VU,load,2023,23,7B,11,0,0,7B,11,5,2,312,F,45,252,2023-04-12 17:11:20
14119,CUSF5352821,TWYM,GD,unload,2023,19,7D,29,4,1,7D,29,0,0,999,F,22,254,2023-04-12 17:12:51
14120,DRIS7970997,AMXM,TS,change,2023,19,8B,5,9,2,8B,5,8,1,999,F,45,256,2023-04-12 17:11:29
14121,NQBA5180504,SKBN,VU,load,2023,27,8A,25,0,0,8A,25,4,3,384,F,43,255,2023-04-12 17:13:50
14122,KIHW1816039,SKBN,VU,load,2023,27,7C,17,0,0,7C,17,4,4,382,F,45,253,2023-04-12 17:12:33
14123,AQYG3139613,NULK,GD,unload,2023,19,7A,21,8,5,7A,21,0,0,999,F,45,251,2023-04-12 17:11:38
14124,GECM1068183,NULK,GD,unload,2023,19,8C,23,7,3,8C,23,0,0,999,F,22,257,2023-04-12 17:13:35
14125,UUVA3949447,SKBN,VU,load,2023,27,7B,7,0,0,7B,7,6,4,309,F,43,252,2023-04-12 17:18:41
14126,TJJY8049383,AIYA,GD,unload,2023,22,8D,30,3,1,8D,30,0,0,999,F,22,258,2023-04-12 17:15:54
14127,EQVP4636625,SKBN,VU,load,2023,27,8B,7,0,0,8B,7,6,5,315,F,45,256,2023-04-12 17:16:00
14128,RSNP8273048,YZCI,VU,load,2023,23,7A,21,0,0,7A,21,5,5,353,F,45,251,2023-04-12 17:14:35
14129,OMCH1515514,SKBN,VU,load,2023,27,7B,7,0,0,7B,7,6,5,349,F,45,252,2023-04-12 17:15:13
14130,XRQC3375004,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,8,4,322,F,45,253,2023-04-12 17:16:42
14131,AJHK3963152,UXAF,GD,unload,2023,19,8A,27,9,5,8A,27,0,0,999,F,45,255,2023-04-12 17:16:29
14132,DOWE2439759,SSFG,TS,change,2023,27,8C,10,5,3,8C,10,9,3,999,F,22,257,2023-04-12 17:21:03
14133,BZBX4774935,WYLB,TS,change,2023,18,8D,20,5,2,8D,20,3,3,999,F,22,258,2023-04-12 17:15:44
14134,VYHN3264582,SSFG,GD,unload,2023,27,7D,31,6,3,7D,31,0,0,999,F,22,254,2023-04-12 17:18:37
14135,NUTS8388098,UXAF,GD,unload,2023,19,8B,3,5,2,8B,3,0,0,999,F,45,256,2023-04-12 17:17:53
14136,OUOD9369570,YZCI,VU,load,2023,23,7A,19,0,0,7A,19,5,1,376,F,45,251,2023-04-12 17:18:50
14137,CSTE1578971,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,2,4,377,F,43,253,2023-04-12 17:17:52
14138,LTMZ2109425,RZSG,TS,change,2023,33,7B,19,3,5,7B,19,7,5,999,F,45,252,2023-04-12 17:19:19
14139,PVYC0905450,SKBN,VU,load,2023,27,8A,25,0,0,8A,25,4,4,339,F,45,255,2023-04-12 17:21:01
14140,FTFN7124548,XQHP,GD,unload,2023,25,8C,10,5,2,8C,10,0,0,999,F,22,257,2023-04-12 17:20:01
14141,ZPKV8791313,IYDE,TS,change,2023,16,7A,21,4,3,7A,21,7,5,999,F,45,251,2023-04-12 17:23:01
14142,HWGS3539062,UXAF,TS,change,2023,19,7D,18,3,4,7D,18,4,3,999,F,22,254,2023-04-12 17:24:43
14143,GSBG1167382,UXAF,TS,change,2023,19,7B,19,3,4,7B,19,9,5,999,F,45,252,2023-04-12 17:19:40
14144,UTNC2350605,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,6,4,384,F,45,253,2023-04-12 17:20:45
14145,ULHZ7153785,SKBN,VU,load,2023,27,8A,25,0,0,8A,25,1,4,331,F,45,255,2023-04-12 17:21:15
14146,CCCV1872658,SKBN,VU,load,2023,27,8D,22,0,0,8D,22,2,1,360,F,22,258,2023-04-12 17:20:24
14147,AQZM3021564,RRPF,TS,change,2023,26,7A,21,2,4,7A,21,9,5,999,F,43,251,2023-04-12 17:23:57
14148,GBOJ6566709,SKBN,VU,load,2023,27,8D,23,0,0,8D,23,2,1,360,F,22,258,2023-04-12 17:22:41
14149,NINV5391172,JXQD,GD,unload,2023,16,8B,5,9,1,8B,5,0,0,999,F,45,256,2023-04-12 17:23:22
14150,ZQDH6863270,UXAF,GD,unload,2023,19,7D,18,3,3,7D,18,0,0,999,F,22,254,2023-04-12 17:22:29
14151,LURK3934091,SKBN,VU,load,2023,27,7C,31,0,0,7C,31,4,4,315,F,45,253,2023-04-12 17:22:58
14152,HWJE3923253,UXAF,TS,change,2023,19,8C,4,7,3,8C,4,5,3,999,F,22,257,2023-04-12 17:23:14
14153,VKIH4728339,RZSG,TS,change,2023,32,7A,21,2,3,7A,21,4,3,999,F,45,251,2023-04-12 17:25:10
14154,DVXU4603657,RZSG,GD,unload,2023,33,7B,19,3,3,7B,19,0,0,999,F,45,252,2023-04-12 17:23:32
14155,CKGU0990657,RMOD,TS,change,2023,18,8C,4,7,2,8C,4,8,2,999,F,22,257,2023-04-12 17:24:44
14156,LIOA0579867,SKBN,VU,load,2023,27,8B,3,0,0,8B,3,2,4,382,F,43,256,2023-04-12 17:25:00
14157,IGNC3152310,SKBN,VU,load,2023,27,8D,20,0,0,8D,20,9,3,351,F,22,258,2023-04-12 17:24:53
14158,FJQM9377908,VXUR,TS,change,2023,18,7A,21,2,2,7A,21,4,4,999,F,45,251,2023-04-12 17:27:05
14159,JEIB6978967,IYDE,TS,change,2023,16,8A,3,4,4,8A,3,3,4,999,F,45,255,2023-04-12 17:26:22
14160,ECCY7000532,SKBN,VU,load,2023,27,8D,20,0,0,8D,20,8,3,350,F,22,258,2023-04-12 17:27:41
14161,FCTG5846655,GNOR,GD,unload,2023,20,7D,11,9,2,7D,11,0,0,999,F,22,254,2023-04-12 17:26:39
14162,SLEC3280553,RMOD,GD,unload,2023,18,8C,4,7,1,8C,4,0,0,999,F,22,257,2023-04-12 17:27:17
14163,JFGR2558798,YZCI,VU,load,2023,23,7C,31,0,0,7C,31,1,4,307,F,45,253,2023-04-12 17:25:47
14164,EKWU9508202,SKBN,VU,load,2023,27,7B,21,0,0,7B,21,1,2,327,F,45,252,2023-04-12 17:26:15
14165,RRYA5415991,RMOD,TS,change,2023,18,8A,3,4,3,8A,3,7,4,999,F,45,255,2023-04-12 17:26:31
14166,UVPP5786496,KSMH,GD,unload,2023,17,7A,21,2,1,7A,21,0,0,999,F,45,251,2023-04-12 17:27:36
14167,EVMK8423760,TPCT,GD,unload,2023,26,8B,5,7,4,8B,5,0,0,999,F,45,256,2023-04-12 17:27:29
14168,TLLD1740741,YZCI,VU,load,2023,23,7C,31,0,0,7C,31,6,5,312,F,45,253,2023-04-12 17:30:20
14169,LZYD0230379,VXUR,GD,unload,2023,20,8A,3,4,2,8A,3,0,0,999,F,45,255,2023-04-12 17:28:37
14170,JVOK5936211,PZNB,TS,change,2023,26,7D,30,6,2,7D,30,1,1,999,F,22,254,2023-04-12 17:29:54
14171,ZUHB9277726,SLVN,TS,change,2023,27,8C,11,9,3,8C,11,1,3,999,F,22,257,2023-04-12 17:29:55
14172,YDHJ3181734,YZCI,VU,load,2023,23,7C,31,0,0,7C,31,4,5,304,F,45,253,2023-04-12 17:32:06
14173,LFFB0288875,SKBN,VU,load,2023,27,7A,21,0,0,7A,21,4,5,331,F,45,251,2023-04-12 17:30:34
14174,RJNS8945828,SKBN,VU,load,2023,27,8B,3,0,0,8B,3,5,2,377,F,43,256,2023-04-12 17:31:19
14175,WFSK7573534,YOSU,TS,change,2023,21,8C,11,9,2,8C,11,5,2,999,F,22,257,2023-04-12 17:31:55
14176,NVXW4793216,YZCI,VU,load,2023,23,7B,23,0,0,7B,23,2,2,311,F,45,252,2023-04-12 17:33:29
14177,KLKF3311972,MZPH,VU,load,2023,23,8A,3,0,0,8A,3,9,4,340,F,45,255,2023-04-12 17:32:35
14178,XHVY9672324,HVRS,TS,change,2023,20,8D,19,3,3,8D,19,8,3,999,F,22,258,2023-04-12 17:33:02
14179,DULL4110061,YZCI,VU,load,2023,23,7A,23,0,0,7A,23,6,3,352,F,45,251,2023-04-12 17:33:31
14180,DXRW8614628,SKBN,VU,load,2023,27,8B,3,0,0,8B,3,5,3,366,F,43,256,2023-04-12 17:33:48
14181,ORJX0741785,MGBO,GD,unload,2023,18,7D,30,6,1,7D,30,0,0,999,F,22,254,2023-04-12 17:33:29
14182,AHPD5014868,XQHP,GD,unload,2023,25,8C,11,9,1,8C,11,0,0,999,F,22,257,2023-04-12 17:34:05
14183,VRYR7528986,SKBN,VU,load,2023,27,7C,33,0,0,7C,33,9,1,349,F,45,253,2023-04-12 17:33:55
14184,IGBN9670305,MZPH,VU,load,2023,23,8B,3,0,0,8B,3,5,4,310,F,45,256,2023-04-12 17:36:01
14185,XBIF9995832,SKBN,VU,load,2023,27,7A,23,0,0,7A,23,6,4,327,F,45,251,2023-04-12 17:38:56
14186,GOYZ6446148,GPGW,TS,change,2023,18,8D,19,3,2,8D,19,5,3,999,F,22,258,2023-04-12 17:34:47
14187,GPNV3252497,YZCI,VU,load,2023,23,7C,33,0,0,7C,33,8,1,307,F,45,253,2023-04-12 17:37:52
14188,EYUK2836880,GNOR,GD,unload,2023,20,8C,4,9,3,8C,4,0,0,999,F,22,257,2023-04-12 17:35:41
14189,BDIT5818520,YZCI,VU,load,2023,23,7B,19,0,0,7B,19,3,3,353,F,45,252,2023-04-12 17:38:11
14190,CPSF4647568,MZPH,VU,load,2023,23,8B,3,0,0,8B,3,5,5,354,F,45,256,2023-04-12 17:37:23
14191,IUBL5265768,UXAF,GD,unload,2023,19,7D,17,5,2,7D,17,0,0,999,F,22,254,2023-04-12 17:36:35
14192,ZUDL7530474,GKIH,GD,unload,2023,20,8D,19,3,1,8D,19,0,0,999,F,22,258,2023-04-12 17:39:00
14193,ZJVN3387733,MDHF,TS,change,2023,27,8A,11,2,4,8A,11,3,2,999,F,45,255,2023-04-12 17:40:14
14194,RVLA6587745,MZPH,VU,load,2023,23,8B,3,0,0,8B,3,1,4,348,F,45,256,2023-04-12 17:41:22
14195,AKWE5489579,SKBN,VU,load,2023,27,7B,15,0,0,7B,15,6,3,309,F,45,252,2023-04-12 17:41:16
14196,ROST0226651,HVRS,TS,change,2023,20,8A,11,2,3,8A,11,9,2,999,F,45,255,2023-04-12 17:41:48
14197,XDPS0983696,RZSG,GD,unload,2023,32,7D,13,7,2,7D,13,0,0,999,F,22,254,2023-04-12 17:41:33
14198,IMUW5261581,YZCI,VU,load,2023,23,8B,3,0,0,8B,3,6,5,311,F,45,256,2023-04-12 17:40:45
14199,XQRD4206249,KSMH,GD,unload,2023,17,7A,19,9,4,7A,19,0,0,999,F,45,251,2023-04-12 17:42:04
14200,RVFT1745933,YZCI,TS,change,2023,22,8A,11,2,2,8A,11,3,3,999,F,45,255,2023-04-12 17:43:23
14201,KBSY5945808,JKPF,GD,unload,2023,21,7C,9,8,5,7C,9,0,0,999,F,45,253,2023-04-12 17:41:45
14202,OZHO6792807,MPFG,TS,change,2023,21,7B,23,9,4,7B,23,2,3,999,F,45,252,2023-04-12 17:43:35
14203,MMEQ6588848,GKIH,GD,unload,2023,20,8D,20,5,1,8D,20,0,0,999,F,22,258,2023-04-12 17:43:47
14204,RKYA9610228,YOSU,TS,change,2023,21,8B,9,3,4,8B,9,1,5,999,F,45,256,2023-04-12 17:44:04
14205,BFST0162709,MZPH,VU,load,2023,23,7A,23,0,0,7A,23,2,4,328,F,45,251,2023-04-12 17:44:21
14206,AOAC5242409,UXAF,TS,change,2023,19,7D,17,2,3,7D,17,8,2,999,F,22,254,2023-04-12 17:43:47
14207,PDKP4837546,SSFG,TS,change,2023,25,8B,9,3,3,8B,9,8,5,999,F,45,256,2023-04-12 17:45:30
14208,JUUP4494736,UXAF,TS,change,2023,19,8D,18,4,3,8D,18,1,3,999,F,22,258,2023-04-12 17:45:25
14209,FBOT8557974,SKBN,VU,load,2023,27,7C,7,0,0,7C,7,7,4,331,F,45,253,2023-04-12 17:46:23
14210,ZGYJ6000486,WYLB,GD,unload,2023,18,8A,11,2,1,8A,11,0,0,999,F,45,255,2023-04-12 17:46:33
14211,BACC8945036,AIYA,GD,unload,2023,22,8C,22,9,3,8C,22,0,0,999,F,22,257,2023-04-12 17:46:16
14212,ZTSI4654927,GMQD,GD,unload,2023,19,7B,23,9,3,7B,23,0,0,999,F,45,252,2023-04-12 17:47:53
14213,MAPW1463624,UXAF,TS,change,2023,19,7D,17,2,2,7D,17,6,1,999,F,22,254,2023-04-12 17:47:57
14214,ANSJ8958278,SKBN,VU,load,2023,27,7A,21,0,0,7A,21,2,1,322,F,45,251,2023-04-12 17:47:06
14215,XNYB1665024,JKPF,GD,unload,2023,21,8B,9,3,2,8B,9,0,0,999,F,45,256,2023-04-12 17:48:03
14216,XKME2477808,SKBN,VU,load,2023,27,7C,7,0,0,7C,7,6,4,384,F,45,253,2023-04-12 17:46:38
14217,UKQZ7136853,YZCI,VU,load,2023,23,8A,11,0,0,8A,11,9,3,304,F,45,255,2023-04-12 17:49:05
14218,QWES4867733,UXAF,GD,unload,2023,19,8D,18,4,2,8D,18,0,0,999,F,22,258,2023-04-12 17:50:05
14219,WTGN1033962,RRPF,TS,change,2023,26,7A,15,6,5,7A,15,4,2,999,F,45,251,2023-04-12 17:49:31
14220,MWGR4389440,RZSG,GD,unload,2023,33,7D,17,2,1,7D,17,0,0,999,F,22,254,2023-04-12 17:56:43
14221,LPPN4117601,YOSU,TS,change,2023,21,8C,24,7,3,8C,24,4,1,999,F,22,257,2023-04-12 17:49:56
14222,MMAF8781216,VXUR,GD,unload,2023,20,7C,9,4,5,7C,9,0,0,999,F,45,253,2023-04-12 17:52:44
14223,NXNQ3749278,UXAF,GD,unload,2023,19,7B,23,1,4,7B,23,0,0,999,F,45,252,2023-04-12 17:50:40
14224,NULJ7702949,NULK,TS,change,2023,19,8C,24,7,2,8C,24,4,2,999,F,22,257,2023-04-12 17:52:26
14225,RYLC6544405,JTRC,TS,change,2023,19,7A,15,6,4,7A,15,4,3,999,F,45,251,2023-04-12 17:51:09
14226,DGGX6476563,TWYM,TS,change,2023,19,8D,27,4,2,8D,27,2,3,999,F,22,258,2023-04-12 17:50:34
14227,DPMV1912515,SDIH,TS,change,2023,31,8A,23,6,5,8A,23,8,2,999,F,45,255,2023-04-12 17:52:34
14228,VUTR1959363,JTRC,TS,change,2023,19,7A,15,6,3,7A,15,4,4,999,F,45,251,2023-04-12 17:54:24
14229,EPHH5034200,XQHP,GD,unload,2023,25,8C,24,7,1,8C,24,0,0,999,F,22,257,2023-04-12 17:53:35
14230,WXJN9860103,RRPF,TS,change,2023,26,7B,17,7,5,7B,17,8,5,999,F,45,252,2023-04-12 18:01:26
14231,WTYZ5172600,YOSU,GD,unload,2023,21,8B,23,7,5,8B,23,0,0,999,F,45,256,2023-04-12 17:53:58
14232,AOCY0826833,SSFG,TS,change,2023,27,8A,23,6,4,8A,23,8,3,999,F,45,255,2023-04-12 17:53:59
14233,FEBL2334837,GNOR,GD,unload,2023,20,7D,14,2,2,7D,14,0,0,999,F,22,254,2023-04-12 18:00:02
14234,VDFT5241144,UXAF,TS,change,2023,19,7C,21,9,4,7C,21,4,5,999,F,45,253,2023-04-12 17:55:24
14235,LYRB1528967,RMOD,GD,unload,2023,18,8D,27,4,1,8D,27,0,0,999,F,22,258,2023-04-12 17:55:01
14236,OXBU1006500,RRPF,TS,change,2023,26,7B,17,7,4,7B,17,9,5,999,F,45,252,2023-04-12 17:53:22
14237,PKLW6994170,KSMH,GD,unload,2023,17,7A,15,6,2,7A,15,0,0,999,F,45,251,2023-04-12 17:55:19
14238,LNWD4839443,JNPN,TS,change,2023,16,8A,23,6,3,8A,23,8,4,999,F,45,255,2023-04-12 17:57:22
14239,BMQN2772253,XQHP,TS,change,2023,25,7C,21,9,3,7C,21,3,5,999,F,45,253,2023-04-12 17:56:36
14240,VCJZ6046665,NJLM,TS,change,2023,43,8C,17,3,3,8C,17,9,2,999,F,22,257,2023-04-12 17:57:56
14241,OSPL3766931,RRPF,TS,change,2023,26,8B,27,7,4,8B,27,3,3,999,F,45,256,2023-04-12 17:56:17
14242,MWAJ9352768,RZSG,GD,unload,2023,33,7B,17,7,3,7B,17,0,0,999,F,45,252,2023-04-12 17:55:46
14243,NVEC4656780,RMOD,TS,change,2023,18,7C,21,9,2,7C,21,2,5,999,F,45,253,2023-04-12 17:58:17
14244,NPZL1348436,STZA,TS,change,2023,33,7A,9,8,5,7A,9,6,3,999,F,44,251,2023-04-12 17:59:36
14245,JHIK8845187,SDIH,TS,change,2023,31,8B,27,7,3,8B,27,2,3,999,F,45,256,2023-04-12 17:57:21
14246,CLWR0507065,NJLM,TS,change,2023,43,8C,17,3,2,8C,17,8,2,999,F,22,257,2023-04-12 17:59:33
14247,MNXP6005753,WYLB,GD,unload,2023,18,8A,23,6,2,8A,23,0,0,999,F,45,255,2023-04-12 18:02:26
14248,YKRI9103271,TWYM,TS,change,2023,19,7A,9,8,4,7A,9,6,4,999,F,45,251,2023-04-12 17:59:15
14249,PIKE5225215,YOSU,GD,unload,2023,21,8D,33,9,3,8D,33,0,0,999,F,22,258,2023-04-12 18:00:17
14250,OCLV5489885,WCSI,GD,unload,2023,18,7D,37,2,1,7D,37,0,0,999,F,22,254,2023-04-12 18:00:18
14251,AIOY5444722,XQHP,GD,unload,2023,25,8C,17,3,1,8C,17,0,0,999,F,22,257,2023-04-12 17:59:12
14252,NPDS0418410,MPFG,GD,unload,2023,21,7C,21,9,1,7C,21,0,0,999,F,45,253,2023-04-12 18:01:02
14253,FGUT8634393,UXAF,TS,change,2023,19,7B,23,5,5,7B,23,9,3,999,F,43,252,2023-04-12 18:00:56
14254,FXEG4315725,SSFG,GD,unload,2023,27,8B,27,7,2,8B,27,0,0,999,F,45,256,2023-04-12 17:59:45
14255,XBQA5149597,MGBO,GD,unload,2023,18,7A,9,8,3,7A,9,0,0,999,F,45,251,2023-04-12 18:01:54
14256,OGLS2956340,SDIH,TS,change,2023,26,7B,23,5,4,7B,23,2,4,999,F,45,252,2023-04-12 18:02:38
14257,AFPG1518434,UXAF,GD,unload,2023,19,8A,15,6,4,8A,15,0,0,999,F,45,255,2023-04-12 18:04:16
14258,IHQL5121602,MZPH,VU,load,2023,23,7C,17,0,0,7C,17,4,5,303,F,45,253,2023-04-12 18:01:58
14259,FEIR1704746,XWYA,TS,change,2023,20,8D,6,5,3,8D,6,1,3,999,F,22,258,2023-04-12 18:06:31
14260,BPDV3934241,MZPH,VU,load,2023,23,7A,7,0,0,7A,7,3,3,310,F,45,251,2023-04-12 18:05:12
14261,XNXJ2752372,TPCT,GD,unload,2023,25,7B,23,5,3,7B,23,0,0,999,F,45,252,2023-04-12 18:05:08
14262,HXJC1111470,RZSG,GD,unload,2023,33,7D,13,9,3,7D,13,0,0,999,F,22,254,2023-04-12 18:06:08
14263,OIYY7813378,XQHP,TS,change,2023,23,7C,17,1,4,7C,17,2,5,999,F,45,253,2023-04-12 18:05:49
14264,GZLH7618169,UXAF,TS,change,2023,19,8B,7,7,4,8B,7,5,5,999,F,45,256,2023-04-12 18:05:12
14265,CBOF2177151,PZNB,TS,change,2023,25,8D,6,5,2,8D,6,3,3,999,F,22,258,2023-04-12 18:06:29
14266,YKSV1436415,UXAF,TS,change,2023,19,8A,7,3,4,8A,7,9,5,999,F,45,255,2023-04-12 18:05:29
14267,BPJP7519782,MZPH,VU,load,2023,23,8C,17,0,0,8C,17,3,1,328,F,22,257,2023-04-12 18:04:09
14268,YQOC7631799,SKBN,VU,load,2023,27,7A,7,0,0,7A,7,1,3,337,F,45,251,2023-04-12 18:06:57
14269,ZCSI5569186,PNFY,GD,unload,2023,23,8D,6,5,1,8D,6,0,0,999,F,22,258,2023-04-12 18:10:06
