container,ship,workcode,state,year,voyage,block1,bay1,row1,tier1,block2,bay2,row2,tier2,truck_num,full_or_empty,container_size,crane,time_end
VJHI2624543,OPKC,GD,unload,2023,13,8B,3,7,5,8B,,,,999,F,45,256,2023-04-06 19:59:54
WIHH7919016,XQHP,TS,change,2023,21,7A,13,3,4,7A,,,,999,F,45,251,2023-04-06 19:58:48
FYOR9020918,YOSU,TS,change,2023,17,8D,33,7,2,8D,,,,999,F,22,258,2023-04-06 19:59:31
DOAX8804187,YZCI,VU,load,2023,19,7C,21,0,0,7C,,,,348,F,45,253,2023-04-06 19:57:28
UQGH8361763,YZCI,VU,load,2023,19,8A,23,0,0,8A,,,,328,F,45,255,2023-04-06 20:00:56
MMKO2220347,KMPN,VL,unload,2023,27,7B,31,1,3,7B,,,,324,F,45,252,2023-04-06 19:59:16
PMMS0416210,NULK,GD,unload,2023,15,7D,30,2,1,7D,,,,999,F,22,254,2023-04-06 20:00:33
RZUZ9721122,TWYM,TS,change,2023,15,7D,30,2,3,7D,,,,999,F,22,254,2023-04-06 20:00:24
OGQL0402118,TWYM,TS,change,2023,15,7D,30,2,2,7D,,,,999,F,22,254,2023-04-06 19:58:53
FNDI1019994,YOSU,GD,unload,2023,17,8D,33,7,1,8D,,,,999,F,22,258,2023-04-06 20:00:21
OBBR5752851,YOSU,GD,unload,2023,17,8B,9,7,5,8B,,,,999,F,45,256,2023-04-06 19:59:41
ZBVE9292010,TWYM,TS,change,2023,15,7A,13,3,3,7A,,,,999,F,45,251,2023-04-06 19:59:50
CCOH3938709,ZKIE,GD,unload,2023,21,8C,16,7,3,8C,,,,999,F,22,257,2023-04-06 20:02:43
NWZY5339401,YOSU,TS,change,2023,17,7C,27,6,5,7C,,,,999,F,45,253,2023-04-06 20:00:04
BVDH8720450,YZCI,VU,load,2023,19,8A,21,0,0,8A,,,,340,F,45,255,2023-04-06 20:02:34
MEMU5654200,YOSU,GD,unload,2023,17,8D,33,8,1,8D,,,,999,F,22,258,2023-04-06 20:02:52
EWFQ4494554,STZA,TS,change,2023,26,7D,30,4,3,7D,,,,999,F,22,254,2023-04-06 20:03:15
WUDO9606654,NULK,TS,change,2023,15,7D,30,4,2,7D,,,,999,F,22,254,2023-04-06 20:06:05
PQAG3015382,NULK,GD,unload,2023,15,7D,30,4,1,7D,,,,999,F,22,254,2023-04-06 20:02:41
HBAD9996111,UXAF,TS,change,2023,15,8B,1,3,5,8B,,,,999,F,45,256,2023-04-06 20:04:26
TNXF1437120,UXAF,GD,unload,2023,15,7C,27,6,4,7C,,,,999,F,45,253,2023-04-06 20:04:25
DKLN7638378,SSFG,GD,unload,2023,23,8C,9,6,3,8C,,,,999,F,22,257,2023-04-06 20:04:49
OYWK9346460,RZSG,TS,change,2023,29,7C,23,3,5,7C,,,,999,F,45,253,2023-04-06 20:06:27
KLPR2914370,SLVN,GD,unload,2023,23,8B,1,3,4,8B,,,,999,F,45,256,2023-04-06 20:06:42
ZOSF6935022,SLVN,TS,change,2023,23,8A,5,1,5,8A,,,,999,F,45,255,2023-04-06 20:06:29
UPUO8502425,NULK,GD,unload,2023,15,7D,34,8,1,7D,,,,999,F,22,254,2023-04-06 20:08:51
JXMC7442271,NULK,TS,change,2023,15,7D,34,8,2,7D,,,,999,F,22,254,2023-04-06 20:06:46
GEFF2070964,HXSD,GD,unload,2023,15,7B,13,7,4,7B,,,,999,F,45,252,2023-04-06 20:09:20
EOUO7417550,LRBX,GD,unload,2023,23,8C,7,3,2,8C,,,,999,F,22,257,2023-04-06 20:09:18
HGZE0187715,UXAF,TS,change,2023,15,8A,5,1,4,8A,,,,999,F,43,255,2023-04-06 20:09:16
AFVC9259965,JTRC,GD,unload,2023,15,7A,13,3,2,7A,,,,999,F,45,251,2023-04-06 20:08:26
NDPM5855204,YOSU,GD,unload,2023,17,7C,23,3,4,7C,,,,999,F,45,253,2023-04-06 20:09:08
MKEY4883754,RRPF,TS,change,2023,22,7B,13,9,3,7B,,,,999,F,45,252,2023-04-06 20:12:19
NTSZ8971541,ODLQ,TS,change,2023,29,8B,25,5,5,8B,,,,999,F,45,256,2023-04-06 20:10:02
TXDO1962948,XRIQ,TS,change,2023,19,7C,25,6,3,7C,,,,999,F,45,253,2023-04-06 20:12:28
WOUE0832072,YZCI,VU,load,2023,19,7A,11,0,0,7A,,,,354,F,45,251,2023-04-06 20:12:48
PPYA1651898,SLVN,GD,unload,2023,23,8A,5,1,3,8A,,,,999,F,45,255,2023-04-06 20:12:54
XQPM8139464,NULK,GD,unload,2023,15,7D,18,7,2,7D,,,,999,F,22,254,2023-04-06 20:12:07
XUHG9701901,SSFG,TS,change,2023,23,8B,25,5,4,8B,,,,999,F,45,256,2023-04-06 20:13:57
STBQ7897654,RMOD,TS,change,2023,14,7C,25,6,2,7C,,,,999,F,45,253,2023-04-06 20:13:44
EKHJ9743953,TDJI,TS,change,2023,16,7B,13,9,2,7B,,,,999,F,45,252,2023-04-06 20:13:33
RYWH8098131,UXAF,TS,change,2023,15,7A,11,4,4,7A,,,,999,F,43,251,2023-04-06 20:14:35
BEZI9522054,LRBX,GD,unload,2023,23,8C,19,2,2,8C,,,,999,F,22,257,2023-04-06 20:13:25
GGYU5571383,SSFG,TS,change,2023,23,8B,25,5,3,8B,,,,999,F,45,256,2023-04-06 20:13:14
EZAR1947200,YZCI,VU,load,2023,19,8A,5,0,0,8A,,,,348,F,45,255,2023-04-06 20:15:26
XYNZ4009148,RMOD,GD,unload,2023,14,7C,25,6,1,7C,,,,999,F,45,253,2023-04-06 20:15:35
BDPG0275350,RZSG,GD,unload,2023,29,7A,11,4,3,7A,,,,999,F,45,251,2023-04-06 20:15:52
QNYR0185478,YOSU,TS,change,2023,17,8B,25,5,2,8B,,,,999,F,45,256,2023-04-06 20:15:56
PNIH3166199,YOSU,TS,change,2023,17,8C,23,3,3,8C,,,,999,F,22,257,2023-04-06 20:17:22
VVYT6633186,UXAF,GD,unload,2023,15,7D,12,4,2,7D,,,,999,F,22,254,2023-04-06 20:16:36
XICM9788679,JTRC,GD,unload,2019,20,7B,13,9,1,7B,,,,999,F,45,252,2023-04-06 20:18:40
TXYJ7711490,YOSU,TS,change,2023,17,8C,23,3,2,8C,,,,999,F,22,257,2023-04-06 20:19:33
VXVI6809128,UXAF,TS,change,2023,15,7C,21,4,5,7C,,,,999,F,45,253,2023-04-06 20:17:36
BFDG4496296,UGAO,GD,unload,2023,19,8B,25,5,1,8B,,,,999,F,45,256,2023-04-06 20:18:07
PFRS4229565,RZSG,TS,change,2023,29,7B,19,5,5,7B,,,,999,F,45,252,2023-04-06 20:18:26
KNSR1545626,RZSG,GD,unload,2023,29,8A,23,3,5,8A,,,,999,F,45,255,2023-04-06 20:20:30
ZIWB0559496,PZNB,GD,unload,2023,19,8C,23,3,1,8C,,,,999,F,22,257,2023-04-06 20:20:21
NBFB3757155,TWYM,TS,change,2023,15,7C,21,4,4,7C,,,,999,F,45,253,2023-04-06 20:19:36
MIXQ3801540,TWYM,TS,change,2023,15,8C,23,8,3,8C,,,,999,F,22,257,2023-04-06 20:25:23
RYUY5186310,RZSG,TS,change,2023,29,7B,19,5,4,7B,,,,999,F,45,252,2023-04-06 20:20:03
YTTZ9988744,HXSD,TS,change,2023,15,7A,29,9,5,7A,,,,999,F,45,251,2023-04-06 20:19:58
KCGF1541582,YOSU,GD,unload,2023,17,7C,21,4,3,7C,,,,999,F,45,253,2023-04-06 20:23:46
DFPA0323992,ODLQ,TS,change,2023,28,7A,29,9,4,7A,,,,999,F,45,251,2023-04-06 20:22:30
RJZG1196332,PZNB,GD,unload,2023,19,8C,24,3,3,8C,,,,999,F,22,257,2023-04-06 20:25:25
BWUO4678687,XQHP,TS,change,2023,21,7A,29,9,3,7A,,,,999,F,45,251,2023-04-06 20:24:50
RZPM9964394,UXAF,GD,unload,2023,15,7B,19,5,3,7B,,,,999,F,45,252,2023-04-06 20:26:03
JKMP4464224,SLVN,GD,unload,2023,23,8A,5,2,5,8A,,,,999,F,45,255,2023-04-06 20:25:01
JTXB1916585,KMPN,TS,change,2023,27,8B,1,6,2,8B,,,,999,F,45,256,2023-04-06 20:26:24
CIRX3757218,RMOD,TS,change,2023,14,7A,29,9,2,7A,,,,999,F,45,251,2023-04-06 20:28:15
LSIZ8560161,MSMT,TS,change,2023,14,8C,18,5,3,8C,,,,999,F,22,257,2023-04-06 20:25:30
MVFP1089651,MDHF,GD,unload,2023,25,7C,15,5,5,7C,,,,999,F,45,253,2023-04-06 20:25:16
ZYHA5518575,UKVE,TS,change,2023,18,7B,25,6,5,7B,,,,999,F,45,252,2023-04-06 20:29:50
PNYN7618308,MPFG,TS,change,2023,17,8C,18,5,2,8C,,,,999,F,22,257,2023-04-06 20:27:58
HBIH6954353,JKPF,TS,change,2023,17,8A,11,7,4,8A,,,,999,F,45,255,2023-04-06 20:29:50
XTCL8597906,OPKC,GD,unload,2023,13,8B,3,4,4,8B,,,,999,F,45,256,2023-04-06 20:27:42
FTRT8670774,AIYA,TS,change,2023,18,8C,18,8,2,8C,,,,999,F,22,257,2023-04-06 20:30:26
AABW3235303,RMOD,GD,unload,2023,14,7A,29,9,1,7A,,,,999,F,45,251,2023-04-06 20:31:23
JGVS6698701,SKBN,TS,change,2023,23,7C,29,6,5,7C,,,,999,F,45,253,2023-04-06 20:30:37
AZPS5596274,JTRC,TS,change,2023,15,8C,18,9,3,8C,,,,999,F,22,257,2023-04-06 20:29:23
MYFO6127741,WVVY,GD,unload,2023,13,7B,25,6,4,7B,,,,999,F,45,252,2023-04-06 20:34:15
UKBS2607466,JKPF,TS,change,2023,17,8A,11,7,3,8A,,,,999,F,45,255,2023-04-06 20:31:28
NQWR6322021,TWYM,TS,change,2023,15,8C,18,9,2,8C,,,,999,F,22,257,2023-04-06 20:33:10
DQSH6149874,ODLQ,TS,change,2023,28,8A,11,7,2,8A,,,,999,F,45,255,2023-04-06 20:31:11
QCXN2606306,MZPH,GD,unload,2023,19,7C,29,6,4,7C,,,,999,F,45,253,2023-04-06 20:33:35
ZAEL2945514,MDHF,TS,change,2023,25,7A,29,8,4,7A,,,,999,F,45,251,2023-04-06 20:31:12
AREB5935673,JKPF,TS,change,2023,16,7B,21,1,5,7B,,,,999,F,45,252,2023-04-06 20:32:40
SMXV7696332,UXAF,GD,unload,2023,15,8B,27,6,4,8B,,,,999,F,45,256,2023-04-06 20:34:04
DZVG2309154,YOSU,TS,change,2023,17,7A,29,8,3,7A,,,,999,F,45,251,2023-04-06 20:34:59
NABL2596977,KSMH,GD,unload,2023,13,8A,11,7,1,8A,,,,999,F,45,255,2023-04-06 20:36:00
QGXK7780053,MDHF,TS,change,2023,25,7B,21,1,4,7B,,,,999,F,45,252,2023-04-06 20:36:56
EGUA1915406,KMPN,VL,unload,2023,27,7C,23,9,3,7C,,,,353,F,45,253,2023-04-06 20:38:51
MCNI2811440,GPGW,GD,unload,2023,17,8C,18,5,1,8C,,,,999,F,22,257,2023-04-06 20:36:21
ZXPM0033101,YZCI,TS,change,2023,19,7A,27,8,4,7A,,,,999,F,45,251,2023-04-06 20:37:27
IMWZ7318130,MDHF,GD,unload,2023,25,7B,21,1,3,7B,,,,999,F,45,252,2023-04-06 20:39:18
RIGS2723387,ODLQ,TS,change,2023,29,8A,25,9,5,8A,,,,999,F,45,255,2023-04-06 20:39:45
ZROC1490342,KMPN,VL,unload,2023,27,7C,29,5,2,7C,,,,376,F,45,253,2023-04-06 20:41:01
BEFJ5362848,YZCI,GD,unload,2023,19,7A,27,8,3,7A,,,,999,F,45,251,2023-04-06 20:38:20
HRWP3527453,UXAF,TS,change,2023,15,8B,3,9,3,8B,,,,999,F,45,256,2023-04-06 20:40:46
NHJH5569396,SSFG,TS,change,2023,23,8A,25,9,4,8A,,,,999,F,45,255,2023-04-06 20:40:47
LYMH1207854,KMPN,VL,unload,2023,27,7C,29,3,5,7C,,,,312,F,45,253,2023-04-06 20:40:27
KFCN6217013,QSAT,TS,change,2023,28,7B,25,4,5,7B,,,,999,F,45,252,2023-04-06 20:40:40
UJUX1717740,TWYM,TS,change,2023,15,8B,3,9,2,8B,,,,999,F,45,256,2023-04-06 20:43:20
XCRC2160106,KMPN,VL,unload,2023,27,7A,19,5,5,7A,,,,379,F,45,251,2023-04-06 20:43:44
BWZS0974238,JKPF,GD,unload,2023,17,8A,25,9,3,8A,,,,999,F,45,255,2023-04-06 20:44:04
FVXG4496815,MDHF,TS,change,2023,25,7B,21,7,5,7B,,,,999,F,45,252,2023-04-06 20:44:51
PHZN2968898,SSFG,TS,change,2023,23,7A,17,4,5,7A,,,,999,F,45,251,2023-04-06 20:46:27
CAWC8589983,XQHP,TS,change,2023,21,7C,15,7,5,7C,,,,999,F,45,253,2023-04-06 20:46:06
VHUK7065972,OPKC,GD,unload,2023,13,8B,3,9,1,8B,,,,999,F,45,256,2023-04-06 20:45:54
PJDC7943094,MGBO,GD,unload,2023,14,7D,18,9,1,7D,,,,999,F,22,254,2023-04-06 20:45:30
QKXJ6578148,MGBO,TS,change,2023,14,7D,18,9,2,7D,,,,999,F,22,254,2023-04-06 20:45:49
GVBC4437829,SSFG,TS,change,2023,23,8A,25,2,4,8A,,,,999,F,45,255,2023-04-06 20:46:36
UULS8811344,MDHF,GD,unload,2023,25,7B,21,7,4,7B,,,,999,F,45,252,2023-04-06 20:48:11
ZZYQ6178814,SSFG,TS,change,2023,23,7A,17,4,4,7A,,,,999,F,45,251,2023-04-06 20:46:29
LVZD2895290,MDHF,TS,change,2023,25,7C,15,7,4,7C,,,,999,F,45,253,2023-04-06 20:47:31
MAEB6829115,YZCI,VU,load,2023,19,8D,33,0,0,8D,,,,330,F,22,258,2023-04-06 20:48:30
HSIK0580845,ODLQ,TS,change,2023,29,8A,25,2,3,8A,,,,999,F,45,255,2023-04-06 20:48:10
MPDK8352775,RMOD,TS,change,2023,14,7A,17,4,3,7A,,,,999,F,45,251,2023-04-06 20:47:19
EVQG2973066,MDHF,GD,unload,2023,25,7C,15,7,3,7C,,,,999,F,45,253,2023-04-06 20:51:09
RMOU9699325,NULK,TS,change,2023,15,7B,31,1,2,7B,,,,999,F,45,252,2023-04-06 20:50:05
HQEY4901374,SLVN,GD,unload,2023,23,8C,18,7,3,8C,,,,999,F,22,257,2023-04-06 20:50:13
XWKK8513964,ESQU,TS,change,2023,21,8B,25,1,4,8B,,,,999,F,45,256,2023-04-06 20:49:34
JTIL4814616,SLVN,TS,change,2023,23,8C,18,7,2,8C,,,,999,F,22,257,2023-04-06 20:49:59
FTRM9824120,ODLQ,TS,change,2023,29,8B,25,1,3,8B,,,,999,F,45,256,2023-04-06 20:53:28
WUAD1321873,KMPN,VL,unload,2023,27,7C,13,9,4,7C,,,,353,F,45,253,2023-04-06 20:59:56
INWJ2813553,JKPF,GD,unload,2023,17,8A,25,2,2,8A,,,,999,F,45,255,2023-04-06 20:53:54
YMXC6279685,RMOD,GD,unload,2023,14,7A,17,4,2,7A,,,,999,F,45,251,2023-04-06 20:53:20
MDAK3098784,SLVN,GD,unload,2023,23,8C,18,7,1,8C,,,,999,F,22,257,2023-04-06 20:55:13
ZJUH3949712,YOSU,TS,change,2023,17,8B,25,1,2,8B,,,,999,F,45,256,2023-04-06 20:53:56
WKEZ3076401,MPFG,GD,unload,2023,17,7B,25,4,4,7B,,,,999,F,45,252,2023-04-06 20:53:55
AJMG3808175,TWYM,TS,change,2023,15,7C,27,7,5,7C,,,,999,F,45,253,2023-04-06 20:55:21
CPQP3039797,TWYM,TS,change,2023,15,7B,31,7,5,7B,,,,999,F,45,252,2023-04-06 20:56:59
RSMM8244842,UGAO,GD,unload,2023,19,8B,25,1,1,8B,,,,999,F,45,256,2023-04-06 20:55:43
ZZXV4813236,MSMT,GD,unload,2023,12,7D,32,9,1,7D,,,,999,F,22,254,2023-04-06 20:59:31
VDRJ2185609,KMPN,VL,unload,2023,27,7A,29,8,2,7A,,,,312,F,45,251,2023-04-06 20:57:55
CMPA1882122,YOSU,TS,change,2023,17,7C,27,7,4,7C,,,,999,F,45,253,2023-04-06 20:59:00
GFGO0491228,KMPN,VL,unload,2023,27,8A,3,1,3,8A,,,,324,F,45,255,2023-04-06 20:57:33
RILW6911700,ODLQ,GD,unload,2023,29,7B,31,7,4,7B,,,,999,F,45,252,2023-04-06 21:00:31
BAWG4121362,JKPF,GD,unload,2023,17,7C,27,7,3,7C,,,,999,F,45,253,2023-04-06 21:00:25
YKOU8247129,TWYM,TS,change,2023,15,7A,21,3,5,7A,,,,999,F,45,251,2023-04-06 21:03:12
NWNY6165095,SLVN,GD,unload,2023,23,8B,15,1,3,8B,,,,999,F,45,256,2023-04-06 21:01:14
GQGO9457597,YOSU,TS,change,2023,17,7B,21,3,5,7B,,,,999,F,45,252,2023-04-06 21:01:26
LOSL3408082,YZCI,VU,load,2023,19,8D,30,0,0,8D,,,,348,F,22,258,2023-04-06 21:02:19
SLKG8890469,NULK,TS,change,2023,15,7A,21,3,4,7A,,,,999,F,45,251,2023-04-06 21:04:26
TLES3515622,YZCI,VU,load,2023,19,8D,29,0,0,8D,,,,348,F,22,258,2023-04-06 21:04:36
UMMM3949426,YZCI,TS,change,2023,19,7C,31,9,4,7C,,,,999,F,45,253,2023-04-06 21:03:41
VCQZ8335848,YZCI,VU,load,2023,19,7D,32,0,0,7D,,,,354,F,22,254,2023-04-06 21:04:33
KQTF4633970,UXAF,GD,unload,2023,15,8A,7,4,4,8A,,,,999,F,45,255,2023-04-06 21:04:21
GNPS1519820,KMXV,GD,unload,2023,23,7B,21,3,4,7B,,,,999,F,45,252,2023-04-06 21:05:02
WKHK3404718,YZCI,VU,load,2023,19,7D,32,0,0,7D,,,,354,F,22,254,2023-04-06 21:04:46
VQTT4318324,KMPN,VL,unload,2023,27,7C,31,9,3,7C,,,,376,F,45,253,2023-04-06 21:06:26
EWPU8153529,NULK,GD,unload,2023,15,7A,21,3,3,7A,,,,999,F,45,251,2023-04-06 21:06:24
SUSV4172157,RMOD,TS,change,2023,14,8B,13,1,5,8B,,,,999,F,45,256,2023-04-06 21:06:35
TWEK4305866,UXAF,TS,change,2023,15,8C,9,3,3,8C,,,,999,F,22,257,2023-04-06 21:07:44
MZEK4693449,YOSU,TS,change,2023,17,7A,23,5,5,7A,,,,999,F,45,251,2023-04-06 21:07:54
YBEM0964901,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,330,F,45,255,2023-04-06 21:07:30
SHOG9081068,LRBX,TS,change,2023,23,7B,7,9,5,7B,,,,999,F,45,252,2023-04-06 21:08:58
UDXB7729740,MDHF,GD,unload,2023,25,8B,13,1,4,8B,,,,999,F,45,256,2023-04-06 21:11:18
ESSV9155070,NJLM,TS,change,2023,41,7A,23,5,4,7A,,,,999,F,45,251,2023-04-06 21:08:23
ERVP0421131,KMPN,VL,unload,2023,27,7C,19,9,4,7C,,,,317,F,45,253,2023-04-06 21:09:48
BLKI1967238,UXAF,GD,unload,2023,15,8C,9,3,2,8C,,,,999,F,22,257,2023-04-06 21:10:32
MCAD8884255,SSFG,TS,change,2023,23,7B,7,9,4,7B,,,,999,F,45,252,2023-04-06 21:11:39
AWFT8752895,YZCI,VU,load,2023,19,8A,3,0,0,8A,,,,341,F,45,255,2023-04-06 21:09:42
KVOL6757753,KMPN,VL,unload,2023,27,7A,23,5,3,7A,,,,312,F,45,251,2023-04-06 21:11:25
ALQW4729467,NULK,TS,change,2023,15,8C,9,6,2,8C,,,,999,F,22,257,2023-04-06 21:11:42
TJXF7577106,RZSG,TS,change,2023,28,7B,7,9,3,7B,,,,999,F,45,252,2023-04-06 21:12:30
MKYW1847568,KMXV,TS,change,2023,23,7C,19,9,3,7C,,,,999,F,45,253,2023-04-06 21:12:53
YNMN5018600,RMOD,GD,unload,2023,14,8B,17,7,5,8B,,,,999,F,45,256,2023-04-06 21:11:08
MEQE1461570,APTB,TS,change,2023,18,7A,23,3,4,7A,,,,999,F,45,251,2023-04-06 21:14:11
LNNH6517819,IYDE,TS,change,2023,12,8A,11,6,5,8A,,,,999,F,45,255,2023-04-06 21:14:45
FNHQ8286239,UXAF,TS,change,2023,15,7C,19,9,2,7C,,,,999,F,45,253,2023-04-06 21:14:09
ZMZA5073625,JKPF,TS,change,2023,17,8A,11,6,4,8A,,,,999,F,45,255,2023-04-06 21:15:19
BYIH4358965,SKBN,TS,change,2023,22,7B,7,9,2,7B,,,,999,F,45,252,2023-04-06 21:13:03
RLSN9008890,ZKIE,GD,unload,2023,21,8D,31,8,1,8D,,,,999,F,22,258,2023-04-06 21:14:03
CKWP5230173,YOSU,TS,change,2023,17,8D,31,2,1,8D,,,,999,F,22,258,2023-04-06 21:15:51
GRHI9310487,KSMH,GD,unload,2023,13,7A,23,3,3,7A,,,,999,F,45,251,2023-04-06 21:16:15
VJQW8198842,HXSD,TS,change,2023,15,8A,11,6,3,8A,,,,999,F,45,255,2023-04-06 21:17:29
UCKG3903584,KMXV,GD,unload,2023,23,7C,19,9,1,7C,,,,999,F,45,253,2023-04-06 21:17:12
FTRM9824120,ODLQ,GD,unload,2023,29,8B,25,2,5,8B,,,,999,F,45,256,2023-04-06 21:15:27
UOXF0069710,HVRS,TS,change,2023,16,8A,11,6,2,8A,,,,999,F,45,255,2023-04-06 21:19:00
QIHW8319893,KSMH,GD,unload,2023,13,7B,7,9,1,7B,,,,999,F,45,252,2023-04-06 21:16:59
YECH8737211,ESQU,TS,change,2023,21,7A,9,3,3,7A,,,,999,F,45,251,2023-04-06 21:20:26
TWEK4305866,UXAF,GD,unload,2023,15,8C,9,4,4,8C,,,,999,F,22,257,2023-04-06 21:20:06
IBVY1559576,EEYN,TS,change,2023,22,7C,13,3,5,7C,,,,999,F,45,253,2023-04-06 21:20:24
LWWW4115689,NULK,TS,change,2023,15,8B,19,2,4,8B,,,,999,F,45,256,2023-04-06 21:18:55
GUQM4653717,YZCI,VU,load,2023,19,7D,32,0,0,7D,,,,330,F,22,254,2023-04-06 21:21:20
XPVR0300707,SKBN,TS,change,2023,23,7A,9,3,2,7A,,,,999,F,45,251,2023-04-06 21:21:03
WBPO9272956,AMXM,GD,unload,2023,15,8A,11,6,1,8A,,,,999,F,45,255,2023-04-06 21:21:15
IGYD5564390,JNPN,TS,change,2023,12,7B,13,2,3,7B,,,,999,F,45,252,2023-04-06 21:20:29
KPTA3531005,ESQU,TS,change,2023,21,7C,13,3,4,7C,,,,999,F,45,253,2023-04-06 21:22:16
TKSP9954594,SLVN,GD,unload,2023,23,8C,11,6,3,8C,,,,999,F,22,257,2023-04-06 21:22:57
SFNJ2574586,MDHF,TS,change,2023,24,8A,9,5,5,8A,,,,999,F,45,255,2023-04-06 21:21:31
IAIE4665310,TWYM,GD,unload,2023,15,8D,24,5,2,8D,,,,999,F,22,258,2023-04-06 21:23:30
PWII8368675,MDHF,TS,change,2023,25,7C,13,3,3,7C,,,,999,F,45,253,2023-04-06 21:26:03
SXGG9332171,ZKIE,GD,unload,2023,21,8B,19,2,3,8B,,,,999,F,45,256,2023-04-06 21:23:17
VJOC3846559,XQHP,GD,unload,2023,21,7A,9,3,1,7A,,,,999,F,45,251,2023-04-06 21:24:21
ZZQT7397805,YZCI,VU,load,2023,19,7D,32,0,0,7D,,,,356,F,22,254,2023-04-06 21:24:47
GWDR1846596,OPKC,TS,change,2023,13,7C,13,3,2,7C,,,,999,F,45,253,2023-04-06 21:28:34
DQSH6149874,ODLQ,GD,unload,2023,28,8A,11,4,5,8A,,,,999,F,45,255,2023-04-06 21:31:45
IUMR3283642,JNPN,GD,unload,2023,12,7B,13,2,2,7B,,,,999,F,45,252,2023-04-06 21:25:26
BRAA5935811,IYDE,TS,change,2023,12,7A,13,8,5,7A,,,,999,F,45,251,2023-04-06 21:27:24
PMCK2941524,MDHF,GD,unload,2023,25,8B,13,9,3,8B,,,,999,F,45,256,2023-04-06 21:29:45
KLEB2697490,OPKC,TS,change,2023,13,8A,9,5,4,8A,,,,999,F,43,255,2023-04-06 21:27:35
GCQR7164836,UXAF,TS,change,2023,15,7A,13,8,4,7A,,,,999,F,45,251,2023-04-06 21:34:13
MXTP5014226,RMOD,GD,unload,2023,14,7C,13,3,1,7C,,,,999,F,45,253,2023-04-06 21:29:12
IPCZ7883803,YZCI,TS,change,2023,19,7B,7,3,5,7B,,,,999,F,45,252,2023-04-06 21:29:38
CQCL7963005,LWXJ,TS,change,2023,18,8A,9,5,3,8A,,,,999,F,45,255,2023-04-06 21:30:12
